ID;TTW;FeedMode;T_SP;Total Rich;Total Lean;O2 rich;CO rich;CO2 rich;NO rich;NO2 rich;NH3 rich;N2O rich;H2 rich;SO2 rich;C2H4 rich;C3H6 rich;C3H8 rich;CH4 rich;H2O rich;O2 lean;CO lean;CO2 lean;NO lean;NO2 lean;NH3 lean;N2O lean;H2 lean;SO2 lean;C2H4 lean;C3H6 lean;C3H8 lean;CH4 lean;H2O lean
134;200;3;350.16;58.27488;0;2.560988054;0.46654123;16.16015403;0.136008563;0;0;0;0;0;0;0.121671719;0;0;14.15614;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;200;3;350.16;52.75674;0;2.203986654;0.406376207;16.10171632;0.124801308;0;0;0;0;0;0;0.121954064;0;0;14.08183;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;200;3;350.8;42.60512;0;2.001682284;0.368676619;16.04683413;0.115114471;0;0;0;0;0;0;0.124204436;0;0;14.02167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;200;3;350.8;36.47488;0;1.45609895;0.355813697;16.00182194;0.109126276;0;0;0;0;0;0;0.128304281;0;0;13.98167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;200;3;351.11;27.12372;0;1.054849242;0.366193974;15.97603217;0.10564569;0;0;0;0;0;0;0.133020039;0;0;13.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;200;3;351.43;25.05814;0;0.357575234;0.408847289;15.97623615;0.104366814;0;0;0;0;0;0;0.136741448;0;0;13.99038;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;200;3;351.75;26.62419;0;0;0.490477406;16.00264068;0.105659733;0;0;0;0;0;0;0.138960454;0;0;14.05231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;200;3;352.07;31.58326;0;0;0.600983922;16.04064078;0.109772097;0;0;0;0;0;0;0.140265608;0;0;14.13747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;200;3;352.38;45.96698;0;0.61717215;0.69885433;16.08034788;0.116441993;0;0;0;0;0;0;0.14114235;0;0;14.21703;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;200;3;352.7;53.70744;0;1.147049637;0.73148551;16.12024694;0.124763083;0;0;0;0;0;0;0.141739204;0;0;14.2631;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;200;3;353.02;62.67302;0;1.003854448;0.712609625;16.16457621;0.135108664;0;0;0;0;0;0;0.142261174;0;0;14.28603;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;200;3;353.65;65.40977;0;1.228682474;0.669647759;16.21028683;0.146421855;0;0;0;0;0;0;0.142856959;0;0;14.29763;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;200;3;353.97;66.44791;0;1.070876445;0.62894612;16.2509693;0.157922406;0;0;0;0;0;0;0.143487447;0;0;14.30665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;200;3;354.61;66.69256;0;0.296257972;0.630096831;16.27740905;0.168888011;0;0;0;0;0;0;0.143476839;0;0;14.32666;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;200;3;355.24;66.69442;0;0.242316883;0.667125441;16.28539714;0.179427523;0;0;0;0;0;0;0.142014379;0;0;14.35149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;200;3;356.19;65.63163;0;0.2;0.723072897;16.27773866;0.188209054;0;0;0;0;0;0;0.138762586;0;0;14.37447;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;200;3;356.83;64.25628;0;0;0.783114691;16.26196799;0.19491396;0;0;0;0;0;0;0.134402076;0;0;14.39351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;200;3;357.46;64.7386;0;0.916965343;0.818824736;16.24236341;0.19943649;0;0;0;0;0;0;0.130260042;0;0;14.39731;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;200;3;358.1;66.67721;0;1.589741045;0.788185992;16.22563443;0.201692036;0;0;0;0;0;0;0.127429638;0;0;14.36945;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;200;3;358.73;68.38791;0;1.473350167;0.725499367;16.21832871;0.202026687;0;0;0;0;0;0;0.125818553;0;0;14.33211;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;200;3;359.68;69.78837;0;1.547805143;0.654562842;16.22078451;0.201057403;0;0;0;0;0;0;0.124929188;0;0;14.29761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;200;3;360.32;71.41256;0;0.680664564;0.599621411;16.23030487;0.199457349;0;0;0;0;0;0;0.124434943;0;0;14.27641;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;200;3;360.95;71.10186;0;0.222089362;0.580293669;16.2472288;0.197679497;0;0;0;0;0;0;0.124177507;0;0;14.27892;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;200;3;361.59;70.14512;0;0.3017341;0.605873785;16.26856191;0.195856639;0;0;0;0;0;0;0.124128582;0;0;14.30773;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;200;3;362.54;68.91488;0;0.324835457;0.640912358;16.28772185;0.19386943;0;0;0;0;0;0;0.124276225;0;0;14.33977;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;200;3;363.18;65.15721;0;0.2;0.676012252;16.30187262;0.191550156;0;0;0;0;0;0;0.124507952;0;0;14.36812;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;200;3;363.81;62.90419;0;0.750069672;0.69797889;16.30911003;0.188703333;0;0;0;0;0;0;0.124626965;0;0;14.38466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;200;3;364.45;60.42558;0;1.896205767;0.681703967;16.30808317;0.185388723;0;0;0;0;0;0;0.124431923;0;0;14.37559;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;200;3;365.08;58.70512;0;1.52509959;0.612102381;16.30657348;0.18212338;0;0;0;0;0;0;0.123888586;0;0;14.33884;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;200;3;365.72;55.20047;0;1.598707194;0.5387819;16.30651606;0.179753829;0;0;0;0;0;0;0.123198357;0;0;14.30113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;200;3;366.35;54.71628;0;1.614912512;0.476440099;16.30876707;0.178910723;0;0;0;0;0;0;0.122500521;0;0;14.27065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;200;3;366.99;54.49814;0;1.202330539;0.435532867;16.30924641;0.179920427;0;0;0;0;0;0;0.121862439;0;0;14.24987;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;200;3;367.62;54.33814;0;0.309669807;0.430752388;16.3084274;0.182828141;0;0;0;0;0;0;0.121401869;0;0;14.24679;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;200;3;368.26;54.58512;0;0.27280232;0.477933208;16.31029311;0.18748835;0;0;0;0;0;0;0.121172026;0;0;14.27254;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;200;3;368.89;57.83907;0;0.243954572;0.537837641;16.31142735;0.193457669;0;0;0;0;0;0;0.121145098;0;0;14.30425;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;200;3;369.21;60.89628;0;0.529885218;0.590547698;16.3117246;0.199979129;0;0;0;0;0;0;0.121259358;0;0;14.33156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;200;3;369.84;68.97256;0;1.500489666;0.612933379;16.30707409;0.206320612;0;0;0;0;0;0;0.121324365;0;0;14.33963;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;200;3;370.16;72.4907;0;1.548016175;0.59510559;16.29976021;0.212110014;0;0;0;0;0;0;0.121193517;0;0;14.32512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;200;3;370.8;76.2693;0;1.702700921;0.550133748;16.29397128;0.217415529;0;0;0;0;0;0;0.120870572;0;0;14.29775;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;200;3;370.8;79.8014;0;0.540106587;0.530028418;16.28937991;0.222616626;0;0;0;0;0;0;0.120560031;0;0;14.28403;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;200;3;371.11;81.09535;0;0;0.556792385;16.28211664;0.22799397;0;0;0;0;0;0;0.120439243;0;0;14.29247;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;200;3;371.75;83.84233;0;0.2;0.61924596;16.25963509;0.233303101;0;0;0;0;0;0;0.120473379;0;0;14.30804;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;200;3;372.07;84.98977;0;0.2;0.690000963;16.23914813;0.237937686;0;0;0;0;0;0;0.120553631;0;0;14.32925;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;200;3;372.07;87.86977;0;0.663840684;0.733204252;16.22868591;0.241353969;0;0;0;0;0;0;0.120602617;0;0;14.34365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;200;3;372.07;89.52093;0;1.809588155;0.725754046;16.21686674;0.24335689;0;0;0;0;0;0;0.120461783;0;0;14.33117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;200;3;372.38;90.64326;0;0.882033371;0.682266279;16.21753334;0.244378058;0;0;0;0;0;0;0.120032433;0;0;14.30941;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;200;3;372.38;92.50279;0;0.978914384;0.641310795;16.23569122;0.245121749;0;0;0;0;0;0;0.119433972;0;0;14.30177;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;200;3;372.7;93.48465;0;0;0.640451564;16.24535529;0.246114058;0;0;0;0;0;0;0.11878648;0;0;14.30843;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;200;3;373.02;94.03256;0;0;0.702587379;16.24761698;0.247560943;0;0;0;0;0;0;0.118226297;0;0;14.3419;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;200;3;373.34;93.98605;0;0.214145118;0.760263228;16.23850621;0.249158817;0;0;0;0;0;0;0.117786185;0;0;14.36466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;200;3;373.65;93.83953;0;1.443703835;0.778945141;16.22785347;0.250498548;0;0;0;0;0;0;0.117421742;0;0;14.36637;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;200;3;373.65;94.12884;0;1.485541641;0.750726219;16.22170413;0.251316569;0;0;0;0;0;0;0.117009503;0;0;14.34747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;200;3;373.97;94.08465;0;1.442686797;0.693519229;16.22042723;0.251616721;0;0;0;0;0;0;0.116464467;0;0;14.3173;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;200;3;374.29;94.15767;0;0.510790407;0.639956387;16.23648719;0.251756335;0;0;0;0;0;0;0.115844951;0;0;14.30166;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;200;3;374.61;93.94372;0;0.30636192;0.62513107;16.25989409;0.25235168;0;0;0;0;0;0;0.115254686;0;0;14.31125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;200;3;374.61;94.06512;0;0;0.647652413;16.28292219;0.253785009;0;0;0;0;0;0;0.114794601;0;0;14.3397;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;200;3;374.92;94.15581;0;0.526288808;0.679744412;16.29564426;0.255867551;0;0;0;0;0;0;0.114455686;0;0;14.36546;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;200;3;375.24;94.48558;0;1.487614965;0.6834168;16.29823208;0.257770689;0;0;0;0;0;0;0.114233717;0;0;14.36924;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;200;3;375.24;96.10977;0;1.641888049;0.631849776;16.30094249;0.258680241;0;0;0;0;0;0;0.114060366;0;0;14.34483;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;200;3;375.56;96.85628;0;1.85168583;0.570320617;16.30074332;0.258620659;0;0;0;0;0;0;0.113864793;0;0;14.31311;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;200;3;375.87;97.14558;0;0.295371049;0.526920203;16.29743448;0.258247274;0;0;0;0;0;0;0.113608593;0;0;14.28835;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;200;3;376.19;97.11767;0;0.227042976;0.521252685;16.29678802;0.258304697;0;0;0;0;0;0;0.113353489;0;0;14.28495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;200;3;376.19;97.16884;0;0;0.556582714;16.29945306;0.259125105;0;0;0;0;0;0;0.113209304;0;0;14.3051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;200;3;376.51;97.12233;0;0.411484792;0.61379156;16.2974017;0.260439751;0;0;0;0;0;0;0.113205162;0;0;14.33297;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;200;3;376.83;97.11674;0;1.317266741;0.632614063;16.29193736;0.261453848;0;0;0;0;0;0;0.113259194;0;0;14.33861;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;200;3;376.83;97.07535;0;1.809236527;0.606818497;16.28955759;0.261551728;0;0;0;0;0;0;0.113267067;0;0;14.32364;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;200;3;377.14;97.03395;0;1.331549047;0.561107203;16.29440624;0.260689262;0;0;0;0;0;0;0.113226735;0;0;14.30372;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;200;3;377.46;97.17442;0;0.2;0.534572708;16.30915611;0.259321276;0;0;0;0;0;0;0.113206206;0;0;14.3009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;200;3;377.78;97.11488;0;0;0.570171548;16.31524323;0.258061971;0;0;0;0;0;0;0.113263618;0;0;14.32368;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;200;3;378.1;97.11116;0;0;0.627243353;16.31466946;0.257203191;0;0;0;0;0;0;0.113426481;0;0;14.35254;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;200;3;378.1;97.17442;0;0.706499164;0.668084656;16.30586149;0.256693067;0;0;0;0;0;0;0.113694357;0;0;14.36699;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;200;3;378.41;94.7693;0;1.731033013;0.666120195;16.29736018;0.256024474;0;0;0;0;0;0;0.113981802;0;0;14.35975;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;200;3;378.41;94.20977;0;1.573573527;0.6220967;16.29373145;0.254595026;0;0;0;0;0;0;0.114204255;0;0;14.33454;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;200;3;378.73;93.40372;0;1.336857779;0.554076178;16.29876063;0.252335271;0;0;0;0;0;0;0.114383868;0;0;14.3033;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;200;3;378.73;91.43814;0;0.297553221;0.516897084;16.31026216;0.249798763;0;0;0;0;0;0;0.114570517;0;0;14.29261;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;200;3;378.73;91.04093;0;0;0.524482755;16.32401476;0.247499865;0;0;0;0;0;0;0.114810502;0;0;14.30662;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;200;3;378.73;90.5893;0;0.2;0.56609009;16.33377813;0.245691317;0;0;0;0;0;0;0.115108643;0;0;14.33519;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;200;3;378.73;88.93814;0;0.236208939;0.611724364;16.3382925;0.244293193;0;0;0;0;0;0;0.11542412;0;0;14.36192;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;200;3;378.73;88.23023;0;1.45662999;0.616193686;16.33703583;0.242640101;0;0;0;0;0;0;0.115652271;0;0;14.36329;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;200;3;378.1;87.21953;0;1.624174461;0.579890861;16.33385545;0.2400649;0;0;0;0;0;0;0.115710829;0;0;14.34233;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;200;3;377.14;85.68605;0;1.393389885;0.521915357;16.33674835;0.23633795;0;0;0;0;0;0;0.115595023;0;0;14.31465;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;200;3;375.87;83.1093;0;1.418248311;0.465057019;16.34612591;0.231597439;0;0;0;0;0;0;0.115316966;0;0;14.29223;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216;200;3;374.29;81.38465;0;0.2;0.439233217;16.36148577;0.226401129;0;0;0;0;0;0;0.114954039;0;0;14.29018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;200;3;373.02;78.48186;0;0;0.475372669;16.37390986;0.221391788;0;0;0;0;0;0;0.114697549;0;0;14.31796;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;200;3;372.07;76.10372;0;0.2;0.530592883;16.37928277;0.216785449;0;0;0;0;0;0;0.114658949;0;0;14.35034;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;200;3;371.43;76.07674;0;0;0.588789179;16.37927591;0.212441564;0;0;0;0;0;0;0.114798473;0;0;14.38022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;200;3;371.43;74.84;0;0.2;0.638883687;16.37860141;0.207930149;0;0;0;0;0;0;0.114989951;0;0;14.40539;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;200;3;371.11;73.65581;0;1.626716214;0.649937342;16.37578335;0.202879928;0;0;0;0;0;0;0.115016155;0;0;14.40898;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;200;3;371.43;72.00651;0;1.460149814;0.593292323;16.36960045;0.197355736;0;0;0;0;0;0;0.114835847;0;0;14.37543;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;200;3;371.75;70.63163;0;1.161812244;0.529210529;16.36377963;0.191907123;0;0;0;0;0;0;0.114643117;0;0;14.33825;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224;200;3;372.07;69.8986;0;1.633970637;0.47407814;16.35869255;0.187189542;0;0;0;0;0;0;0.114566161;0;0;14.30611;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;200;3;372.38;69.57814;0;1.039986485;0.43806111;16.35497364;0.183682686;0;0;0;0;0;0;0.114671013;0;0;14.28479;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;200;3;372.38;69.6014;0;0.214736093;0.432179242;16.35701307;0.181515281;0;0;0;0;0;0;0.114929696;0;0;14.28325;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;200;3;372.7;69.62047;0;0.2;0.466655315;16.37209561;0.180774712;0;0;0;0;0;0;0.115333944;0;0;14.31213;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;200;3;373.02;69.6186;0;0.206069177;0.513909392;16.38850841;0.181422434;0;0;0;0;0;0;0.115808507;0;0;14.34852;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;200;3;373.34;69.6786;0;0.232876687;0.555453101;16.40155313;0.183030826;0;0;0;0;0;0;0.116198973;0;0;14.37945;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;200;3;373.65;69.6014;0;0.821370555;0.575043707;16.4109959;0.185085717;0;0;0;0;0;0;0.116309622;0;0;14.39642;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;200;3;373.97;71.14465;0;1.705686009;0.559705873;16.41399732;0.187267147;0;0;0;0;0;0;0.116068883;0;0;14.39075;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;200;3;374.29;72.72605;0;1.599444839;0.506289753;16.40937089;0.189448657;0;0;0;0;0;0;0.11551284;0;0;14.35991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233;200;3;374.61;72.82279;0;1.239658386;0.454135747;16.40406084;0.19174898;0;0;0;0;0;0;0.114898461;0;0;14.32914;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;200;3;374.92;72.91721;0;1.213296137;0.421701363;16.40141651;0.194392432;0;0;0;0;0;0;0.114411967;0;0;14.31045;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235;200;3;375.24;74.18837;0;0.2;0.421609618;16.40289929;0.197422035;0;0;0;0;0;0;0.114048896;0;0;14.31149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;200;3;375.56;75.51349;0;0.2;0.457777947;16.40665236;0.200183081;0;0;0;0;0;0;0.113796221;0;0;14.33292;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;200;3;375.56;75.83535;0;0.2;0.529072379;16.40423794;0.201253875;0;0;0;0;0;0;0.113649618;0;0;14.36786;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;200;3;375.87;75.83163;0;0.2;0.592127942;16.39528292;0.199430346;0;0;0;0;0;0;0.113534945;0;0;14.39367;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;200;3;375.87;78.41442;0;1.025065104;0.621331337;16.38584135;0.194682627;0;0;0;0;0;0;0.113355652;0;0;14.40171;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240;200;3;376.51;78.64977;0;1.275275806;0.609321127;16.3782211;0.187503731;0;0;0;0;0;0;0.113052408;0;0;14.38997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;200;3;376.83;78.86791;0;1.249930811;0.567798876;16.37334778;0.176865974;0;0;0;0;0;0;0.112675907;0;0;14.3651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;200;3;376.83;78.84465;0;2.290240982;0.503430515;16.36951956;0.164344191;0;0;0;0;0;0;0.112036877;0;0;14.32919;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;200;3;377.46;77.91674;0;1.868124675;0.446959476;16.35884354;0.151292001;0;0;0;0;0;0;0.111099845;0;0;14.29223;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;200;3;377.46;74.28093;0;0.965505441;0.416932935;16.339798;0.138533653;0;0;0;0;0;0;0.110868095;0;0;14.26271;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;200;3;377.46;67.92884;0;0.41425589;0.421530436;16.31971105;0.127521176;0;0;0;0;0;0;0.112603102;0;0;14.25032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;200;3;377.78;49.28465;0;0.206182689;0.453385053;16.2967797;0.117659379;0;0;0;0;0;0;0.116434541;0;0;14.24993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;200;3;378.1;39.80047;0;0.580883911;0.494783276;16.2597502;0.109848147;0;0;0;0;0;0;0.121923114;0;0;14.24407;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;200;3;378.1;26.9214;0;1.012856509;0.52246814;16.21832362;0.105300417;0;0;0;0;0;0;0.128182211;0;0;14.22788;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;200;3;378.41;24.94233;0;0.550487271;0.544088906;16.18434621;0.102503346;0;0;0;0;0;0;0.133932025;0;0;14.21402;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;200;3;378.41;25.21628;0;0;0.578358879;16.16994012;0.102641068;0;0;0;0;0;0;0.137962217;0;0;14.22108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;200;3;378.73;35.53953;0;0.438184201;0.620897857;16.17621798;0.106320252;0;0;0;0;0;0;0.140293517;0;0;14.24757;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;200;3;378.73;44.13628;0;0.398282896;0.655913647;16.20711468;0.113194062;0;0;0;0;0;0;0.141637657;0;0;14.28826;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;200;3;379.37;65.12233;0;0.472040786;0.673426053;16.24568541;0.121840306;0;0;0;0;0;0;0.142553018;0;0;14.32556;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;200;3;378.73;72.55628;0;0.916324135;0.668561611;16.28379566;0.132609915;0;0;0;0;0;0;0.143346766;0;0;14.35105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;200;3;378.1;80.06186;0;1.091748056;0.642958733;16.31658843;0.144189495;0;0;0;0;0;0;0.144407623;0;0;14.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;200;3;377.14;81.09953;0;0.431674635;0.619602161;16.34652026;0.156132322;0;0;0;0;0;0;0.145491995;0;0;14.37199;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;200;3;375.56;79.98837;0;0.2;0.641675084;16.36927188;0.168220755;0;0;0;0;0;0;0.145392373;0;0;14.39998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;200;3;373.97;79.13953;0;0;0.695792536;16.37596815;0.179694477;0;0;0;0;0;0;0.143304826;0;0;14.43254;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;200;3;371.43;78.9893;0;0.2;0.75524941;16.36871135;0.189931387;0;0;0;0;0;0;0.139291863;0;0;14.45753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;200;3;367.94;78.8986;0;0.332478589;0.790970835;16.35494406;0.196870545;0;0;0;0;0;0;0.1338795;0;0;14.46562;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;200;3;363.81;78.72093;0;1.009501194;0.78209419;16.34510706;0.200919761;0;0;0;0;0;0;0.12801941;0;0;14.45391;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;200;3;360.64;78.75209;0;1.516007827;0.709487026;16.35142959;0.203052287;0;0;0;0;0;0;0.123118612;0;0;14.42155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;200;3;358.1;78.8;0;1.247056908;0.623086924;16.36661154;0.204039201;0;0;0;0;0;0;0.119945348;0;0;14.38851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;200;3;356.83;78.84465;0;1.255779665;0.555305591;16.38292324;0.204663342;0;0;0;0;0;0;0.118220633;0;0;14.36571;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;200;3;356.19;78.8;0;0.272213115;0.525580079;16.39772481;0.205689693;0;0;0;0;0;0;0.117318091;0;0;14.36129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;200;3;355.87;78.74791;0;0;0.539882894;16.40683504;0.207609535;0;0;0;0;0;0;0.116879736;0;0;14.37532;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;200;3;356.19;78.84651;0;0;0.593063954;16.40435892;0.210338414;0;0;0;0;0;0;0.116747353;0;0;14.4008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;200;3;356.83;78.82512;0;0.2;0.635328756;16.39572779;0.213188512;0;0;0;0;0;0;0.116747219;0;0;14.41612;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;200;3;357.46;80.05023;0;1.68298748;0.635511625;16.38433155;0.215324678;0;0;0;0;0;0;0.116596103;0;0;14.40786;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;200;3;358.1;81.34419;0;1.521617739;0.592991508;16.37703755;0.21629827;0;0;0;0;0;0;0.116174782;0;0;14.38073;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;200;3;358.41;81.78047;0;1.538622382;0.531024263;16.37294845;0.216310745;0;0;0;0;0;0;0.115596582;0;0;14.34591;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;200;3;359.05;81.78605;0;0.990161189;0.478631122;16.37984967;0.216020823;0;0;0;0;0;0;0.115046337;0;0;14.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;200;3;359.68;81.73767;0;0.2;0.467230835;16.39184869;0.216172947;0;0;0;0;0;0;0.114701854;0;0;14.32693;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;200;3;360.32;81.79209;0;0;0.498468996;16.40181642;0.217211604;0;0;0;0;0;0;0.114651944;0;0;14.35034;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;200;3;360.95;81.95581;0;0.2;0.553687221;16.40773618;0.219054806;0;0;0;0;0;0;0.11485976;0;0;14.38307;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;200;3;361.59;81.76279;0;0;0.615474404;16.40691773;0.221228159;0;0;0;0;0;0;0.115196613;0;0;14.41415;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;200;3;362.22;81.93256;0;1.164189954;0.642561576;16.39070731;0.222864451;0;0;0;0;0;0;0.115403302;0;0;14.41614;0;0;0;0;0;0;0;0;0;0;0;0;0;0
